Timestamp,MarketDay,Ticker,decision,label,SellIndex_raw,AvgSellIndex,SellThrEarly,SellThrStrong,WeakDays,WeakReq,WeakThr,PnL_pct,Currency,FX_to_RON,MarketTrend,DetAvgScore,DetRuleScale,det_cap,ml_cap,ml_prob_thr_used,det_contrib,ml_contrib,peak_contrib,peak_boost,mt_prob,mt_prob_threshold,mt_gate_used,mt_gate_model,mt_sell_signal,pred_sellscore,sell_threshold_model,model_type,prob_source,peak_prob,peak_prob_threshold,quality_prob,quality_prob_threshold
2026-03-11T21:36:40Z,2026-03-11,KEP,False,HOLD,0.5367219735170086,0.5400121919357366,0.5884557690630385,0.7355697113287982,3,6,0.4023641065648172,0.045813032582907684,USD,4.399400234222412,1,4.0,12.0,0.9385444764368249,0.831296072021613,0.516990413238573,0.3333333333333333,0.20338864018367525,0.0,0.0,0.6385389573933126,0.75,0.25164830571939784,0.0,False,0.15667405711848462,0.31561970114707955,ET,calibrator,0.12278169269183363,,0.07257953975696753,0.5
2026-03-11T21:36:40Z,2026-03-11,ERO,False,HOLD,0.6061801669757838,0.6103449499865313,0.5884557690630385,0.7355697113287982,3,6,0.4023641065648172,-15.75514901994454,USD,4.399400234222412,1,4.071428571428571,12.0,0.9385444764368249,0.831296072021613,0.516990413238573,0.33928571428571425,0.2668944526900696,0.0,0.0,0.6783274179552259,0.75,0.33402443582624397,0.0,False,0.16470988351644614,0.31561970114707955,ET,calibrator,0.031242494817755314,,0.18222800552327864,0.5
2026-03-11T21:36:40Z,2026-03-11,ARG.TO,False,HOLD,0.3898020750041157,0.4725336209137411,0.5884557690630385,0.7355697113287982,2,6,0.4023641065648172,2.5821910388090825,CAD,3.2357499599456787,1,1.6428571428571428,12.0,0.9385444764368249,0.831296072021613,0.516990413238573,0.1369047619047619,0.25289731309935376,0.0,0.0,0.6695577539732287,0.75,0.3158681419920001,0.0,False,0.16289863774588625,0.31561970114707955,ET,calibrator,0.1187422892237831,,0.42126030765667977,0.5
2026-03-11T21:36:40Z,2026-03-11,DOCN,False,HOLD,0.4980596878479919,0.4865083525637818,0.5884557690630385,0.7355697113287982,5,6,0.4023641065648172,13.043591025246155,USD,4.399400234222412,1,0.2857142857142857,12.0,0.9385444764368249,0.831296072021613,0.516990413238573,0.023809523809523808,0.4742501640384681,0.0,0.0,0.8082425267878625,0.75,0.602994477815919,0.23297010715144983,True,0.1961390897724107,0.31561970114707955,ET,calibrator,0.19111024287507097,,0.2234952649541259,0.5
2026-03-11T21:36:40Z,2026-03-11,OIS,False,HOLD,0.5551236340391721,0.5859047614227073,0.5884557690630385,0.7355697113287982,2,6,0.4023641065648172,-4.309737530593736,USD,4.399400234222412,1,1.5,12.0,0.9385444764368249,0.831296072021613,0.516990413238573,0.125,0.4301236340391721,0.0,0.0,0.7805958180958936,0.75,0.5457560513959805,0.12238327238357449,True,0.1884472018735682,0.31561970114707955,ET,calibrator,0.14728925513498406,,0.26882205780169227,0.5
2026-03-11T21:36:40Z,2026-03-11,FORM,False,HOLD,0.5844186240624506,0.6072044815428133,0.5884557690630385,0.7355697113287982,7,6,0.4023641065648172,-7.710541238423837,USD,4.399400234222412,1,1.5,12.0,0.9385444764368249,0.831296072021613,0.516990413238573,0.125,0.4594186240624506,0.0,0.0,0.7989500837796135,0.75,0.5837558472318871,0.19580033511845407,True,0.19346669779759226,0.31561970114707955,ET,calibrator,0.11116317109919786,,0.3321671917111132,0.5
2026-03-11T21:36:40Z,2026-03-11,BTG,False,HOLD,0.4271162701351857,0.41526435308629833,0.5884557690630385,0.7355697113287982,2,6,0.4023641065648172,3.377906775437377,USD,4.399400234222412,1,1.5,12.0,0.9385444764368249,0.831296072021613,0.516990413238573,0.125,0.3021162701351857,0.0,0.0,0.7003950341154443,0.75,0.3797121752936561,0.0,False,0.1693881200425209,0.31561970114707955,ET,calibrator,0.13783946066275043,,0.154732477236533,0.5
2026-03-11T21:36:40Z,2026-03-11,EFX.TO,False,HOLD,0.2637423103036991,0.23197978214139672,0.5884557690630385,0.7355697113287982,0,6,0.4023641065648172,-1.5883300180745328,CAD,3.2357499599456787,1,2.357142857142857,12.0,0.9385444764368249,0.831296072021613,0.516990413238573,0.19642857142857142,0.0673137388751277,0.0,0.0,0.5532835983876115,0.75,0.07513967868088063,0.0,False,0.14055943951566408,0.31561970114707955,ET,calibrator,0.09734237905962283,,0.38209784774806843,0.5
2026-03-11T21:36:40Z,2026-03-11,LUN.TO,False,HOLD,0.45769556280905543,0.46678019995369685,0.5884557690630385,0.7355697113287982,3,6,0.4023641065648172,-13.844996374917331,CAD,3.2357499599456787,1,1.6428571428571428,12.0,0.9385444764368249,0.831296072021613,0.516990413238573,0.1369047619047619,0.3207908009042935,0.0,0.0,0.7120952360606453,0.75,0.40393571508641807,0.0,False,0.17194781410914323,0.31561970114707955,ET,calibrator,0.0817003999752717,,0.32999145843720995,0.5
2026-03-11T21:36:40Z,2026-03-11,ENLT,False,HOLD,0.8455412219523137,0.8319774749365967,0.5884557690630385,0.7355697113287982,3,6,0.4023641065648172,-6.905257010458536,USD,4.399400234222412,1,3.2142857142857144,12.0,0.9385444764368249,0.831296072021613,0.516990413238573,0.26785714285714285,0.5776840790951708,0.0,0.0,0.8730472444597058,0.75,0.7371630729081161,0.4921889778388233,True,0.21835598726515737,0.31561970114707955,ET,calibrator,0.06673477860275989,,0.4711206013441817,0.5
